,u,direction,z,sonic_temp,h,u_top,direction_top,z_top,sonic_temp_top,Pyranometer Upper Irradiance [W/m$^2$],Pyranometer Lower Irradiance [W/m$^2$],Pyrgeometer Upper Irradiance [W/m$^2$],Pyrgeometer Lower Irradiance [W/m$^2$],Net Solar radiation [W/m$^2$],Net (total) radiation [W/m$^2$],Net Far Infrared radiation [W/m$^2$],Sky temperature [°C],Radiometer Ground temperature [°C],Sensor Ground temperature [°C],North temperature [°C],East temperature [°C],South temperature [°C],West temperature [°C]
2018-11-14 03:29:00,232.0284518828452,0.3643849372384934,0.08871129707112972,13.426569037656858,5.5,337.74021648626143,2.966860949208991,-0.1716569525395505,13.273563696919258,4.4586154166666665,-1.68606425,365.8021414166667,364.10546933333336,6.144679750000001,7.841351666666665,1.6966719999999995,10.255968083333334,9.928483666666667,10.648333333333337,12.941666666666665,11.60000000000001,11.515,10.32166666666666
2018-11-14 03:29:00,206.42166666666665,0.963775,-0.2612416666666668,12.423308333333276,9.5,337.74021648626143,2.966860949208991,-0.1716569525395505,13.273563696919258,4.4586154166666665,-1.68606425,365.8021414166667,364.10546933333336,6.144679750000001,7.841351666666665,1.6966719999999995,10.255968083333334,9.928483666666667,10.648333333333337,12.941666666666665,11.60000000000001,11.515,10.32166666666666
2018-11-14 03:29:00,307.8001665278934,2.5685761865112418,-0.2423313905079102,13.184979184013324,13.5,337.74021648626143,2.966860949208991,-0.1716569525395505,13.273563696919258,4.4586154166666665,-1.68606425,365.8021414166667,364.10546933333336,6.144679750000001,7.841351666666665,1.6966719999999995,10.255968083333334,9.928483666666667,10.648333333333337,12.941666666666665,11.60000000000001,11.515,10.32166666666666
2018-11-14 03:29:00,332.6061615320566,2.7669691923397184,-0.14909242298084927,13.322123230641177,17.5,337.74021648626143,2.966860949208991,-0.1716569525395505,13.273563696919258,4.4586154166666665,-1.68606425,365.8021414166667,364.10546933333336,6.144679750000001,7.841351666666665,1.6966719999999995,10.255968083333334,9.928483666666667,10.648333333333337,12.941666666666665,11.60000000000001,11.515,10.32166666666666
2018-11-14 03:29:00,305.263114071607,2.8219150707743537,-0.2305911740216483,12.662114904246428,21.5,337.74021648626143,2.966860949208991,-0.1716569525395505,13.273563696919258,4.4586154166666665,-1.68606425,365.8021414166667,364.10546933333336,6.144679750000001,7.841351666666665,1.6966719999999995,10.255968083333334,9.928483666666667,10.648333333333337,12.941666666666665,11.60000000000001,11.515,10.32166666666666
2018-11-14 03:30:00,182.9233971690258,0.6643796835970017,-0.02067443796835966,13.932972522897522,1.5,339.11074104912575,3.25617818484596,-0.11673605328892575,13.326910907577055,1.5487821666666663,-1.7316334999999998,367.3719445,364.71010766666666,3.2804155833333333,5.942252416666666,2.661836833333333,10.56068675,10.04163575,10.650000000000006,12.918333333333326,11.591666666666674,11.51,10.276666666666673
2018-11-14 03:30:00,188.73883740522322,0.4188458298230837,-0.05094355518112882,13.483361415332654,5.5,339.11074104912575,3.25617818484596,-0.11673605328892575,13.326910907577055,1.5487821666666663,-1.7316334999999998,367.3719445,364.71010766666666,3.2804155833333333,5.942252416666666,2.661836833333333,10.56068675,10.04163575,10.650000000000006,12.918333333333326,11.591666666666674,11.51,10.276666666666673
2018-11-14 03:30:00,220.8718592964824,0.9257453936348418,-0.18260469011725275,12.475276381909488,9.5,339.11074104912575,3.25617818484596,-0.11673605328892575,13.326910907577055,1.5487821666666663,-1.7316334999999998,367.3719445,364.71010766666666,3.2804155833333333,5.942252416666666,2.661836833333333,10.56068675,10.04163575,10.650000000000006,12.918333333333326,11.591666666666674,11.51,10.276666666666673
2018-11-14 03:30:00,282.80583333333334,2.3797499999999983,-0.17084166666666672,13.242033333333342,13.5,339.11074104912575,3.25617818484596,-0.11673605328892575,13.326910907577055,1.5487821666666663,-1.7316334999999998,367.3719445,364.71010766666666,3.2804155833333333,5.942252416666666,2.661836833333333,10.56068675,10.04163575,10.650000000000006,12.918333333333326,11.591666666666674,11.51,10.276666666666673
2018-11-14 03:30:00,337.17,3.026141666666663,-0.1474666666666667,13.375625,17.5,339.11074104912575,3.25617818484596,-0.11673605328892575,13.326910907577055,1.5487821666666663,-1.7316334999999998,367.3719445,364.71010766666666,3.2804155833333333,5.942252416666666,2.661836833333333,10.56068675,10.04163575,10.650000000000006,12.918333333333326,11.591666666666674,11.51,10.276666666666673
2018-11-14 03:30:00,324.0883333333333,3.158516666666665,-0.16857500000000014,12.713416666666618,21.5,339.11074104912575,3.25617818484596,-0.11673605328892575,13.326910907577055,1.5487821666666663,-1.7316334999999998,367.3719445,364.71010766666666,3.2804155833333333,5.942252416666666,2.661836833333333,10.56068675,10.04163575,10.650000000000006,12.918333333333326,11.591666666666674,11.51,10.276666666666673
2018-11-14 03:31:00,193.57022708158115,0.6647687132043731,-0.01961312026913377,13.942792262405314,1.5,327.7341666666667,3.4567999999999977,-0.008375000000000056,13.338750000000045,4.4116825833333335,-2.4607425,367.1897158333333,364.45521966666666,6.872424999999999,9.606921083333333,2.7344961666666667,10.526475916666666,9.99706275,10.603333333333342,12.909999999999991,11.608333333333338,11.526666666666669,10.286666666666664
2018-11-14 03:31:00,214.328320802005,0.4873266499582281,-0.015162907268170447,13.505129490392694,5.5,327.7341666666667,3.4567999999999977,-0.008375000000000056,13.338750000000045,4.4116825833333335,-2.4607425,367.1897158333333,364.45521966666666,6.872424999999999,9.606921083333333,2.7344961666666667,10.526475916666666,9.99706275,10.603333333333342,12.909999999999991,11.608333333333338,11.526666666666669,10.286666666666664
2018-11-14 03:31:00,222.90392648287383,0.8554302422723481,-0.10209690893901414,12.475430242272315,9.5,327.7341666666667,3.4567999999999977,-0.008375000000000056,13.338750000000045,4.4116825833333335,-2.4607425,367.1897158333333,364.45521966666666,6.872424999999999,9.606921083333333,2.7344961666666667,10.526475916666666,9.99706275,10.603333333333342,12.909999999999991,11.608333333333338,11.526666666666669,10.286666666666664
2018-11-14 03:31:00,240.4704412989176,2.030599500416319,-0.047510407993338784,13.232256452955893,13.5,327.7341666666667,3.4567999999999977,-0.008375000000000056,13.338750000000045,4.4116825833333335,-2.4607425,367.1897158333333,364.45521966666666,6.872424999999999,9.606921083333333,2.7344961666666667,10.526475916666666,9.99706275,10.603333333333342,12.909999999999991,11.608333333333338,11.526666666666669,10.286666666666664
2018-11-14 03:31:00,318.7410491257286,2.574429641965026,-0.08460449625312234,13.36855953372192,17.5,327.7341666666667,3.4567999999999977,-0.008375000000000056,13.338750000000045,4.4116825833333335,-2.4607425,367.1897158333333,364.45521966666666,6.872424999999999,9.606921083333333,2.7344961666666667,10.526475916666666,9.99706275,10.603333333333342,12.909999999999991,11.608333333333338,11.526666666666669,10.286666666666664
2018-11-14 03:31:00,309.2955870108243,3.0695337218984187,-0.07864279766860935,12.722373022481205,21.5,327.7341666666667,3.4567999999999977,-0.008375000000000056,13.338750000000045,4.4116825833333335,-2.4607425,367.1897158333333,364.45521966666666,6.872424999999999,9.606921083333333,2.7344961666666667,10.526475916666666,9.99706275,10.603333333333342,12.909999999999991,11.608333333333338,11.526666666666669,10.286666666666664
2018-11-14 03:32:00,177.093567251462,0.6606432748538015,0.014611528822055169,13.940843776106886,1.5,339.1565362198168,3.2613655287260603,0.1282014987510405,13.316261448792725,5.913532,0.04556933333333338,366.4701559166666,364.8736390833333,5.86796275,7.4644796666666675,1.5965169166666668,10.379837916666666,10.07907325,10.651666666666673,12.933333333333328,11.61000000000001,11.488333333333333,10.281666666666665
